GeneID	GSM3145509	GSM3145510	GSM3145511	GSM3145512	GSM3145513	GSM3145514	GSM3145515	GSM3145516	GSM3145517	GSM3145518	GSM3145519	GSM3145520	GSM3145521	GSM3145522	GSM3145523	GSM3145524
7233	7	3	8	9	3	1	9	9	0	0	3	4	2	0	0	0
3838	8997	9811	3907	6754	7774	9338	6051	4634	5568	15948	14259	9963	14022	4651	3978	11019
100499466	2596	3236	1869	2600	2905	3206	3388	2172	815	2113	3595	3172	1542	552	667	2622
105371871	1	5	2	1	0	0	8	2	6	11	8	10	7	1	1	5
105371870	32	38	30	46	7	5	19	13	2	4	4	46	7	1	0	30
440461	3	3	3	0	0	5	5	6	2	1	3	0	1	0	0	1
51321	8038	9526	5041	8084	7228	7871	8586	5670	1727	5052	5786	5243	4373	1588	872	5039
22901	1108	1356	492	799	1087	1332	1119	682	113	285	657	233	201	74	78	163
9120	2240	2285	1449	2006	2465	3218	2626	1896	17	45	170	162	28	9	13	152
5573	11902	13857	9069	11380	13558	15362	14610	10162	1956	5515	5402	5665	6012	1798	1394	5723
55062	323	371	211	349	413	534	495	368	187	505	1322	294	374	147	202	210
693220	11	16	6	11	14	25	16	8	4	5	13	3	5	0	0	3
54757	2482	3103	1655	2508	2884	3120	3342	2377	561	1545	1613	1531	1682	546	413	1579
105371873	0	0	0	1	0	0	0	2	0	1	0	1	0	0	0	1
101928104	1	0	4	0	0	1	0	0	0	3	5	0	2	1	2	1
105371877	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
105371874	0	1	0	0	0	0	0	0	1	3	2	27	3	0	1	39
10351	1	1	0	1	1	0	5	2	1	4	10	22	3	2	1	28
10350	1	0	2	0	1	0	3	1	0	7	18	8	11	2	18	11
104355297	1	0	1	0	2	0	4	1	0	0	1	0	0	0	1	0
23460	0	0	0	1	1	0	0	0	3	10	19	11	11	4	19	12
100847008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100616316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10349	1	1	1	2	1	1	0	1	15	38	69	123	44	16	52	109
100133319	0	1	0	0	0	0	0	0	0	4	9	8	4	2	4	5
23461	473	591	390	442	464	490	692	392	139	412	775	386	354	132	238	337
105371878	0	0	1	0	0	0	1	0	0	0	2	1	0	0	0	2
105371879	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0
5608	614	704	365	648	408	483	571	452	504	1373	545	643	1385	361	213	1045
105371880	0	0	0	1	0	0	0	2	0	3	0	2	4	0	0	0
107985073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
101928122	0	0	0	0	0	0	0	0	1	0	2	20	0	0	0	7
102723487	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
105371881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112267896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3773	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
105371882	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
400617	25	34	16	25	10	5	15	11	4	20	28	70	9	2	8	45
3759	24	15	11	17	10	9	19	9	25	72	32	180	40	3	14	154
105371884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928165	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	3
107985015	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
102723505	0	0	0	0	0	0	0	0	4	11	4	8	5	3	0	8
102606463	0	0	0	0	0	0	1	0	6	29	5	10	14	8	0	4
102723517	0	0	0	0	0	0	1	0	0	3	0	1	0	1	0	0
400618	1	0	1	0	0	1	4	0	11	35	33	59	20	15	7	83
101928205	0	0	0	0	0	0	1	0	4	4	3	13	8	2	2	11
107987249	0	0	0	0	0	0	0	0	4	8	25	13	9	6	3	17
6662	202	242	180	244	669	762	716	485	1112	3226	1421	3173	3881	1482	405	4535
146795	0	0	0	0	0	0	0	0	2	1	4	5	1	1	0	3
100499467	45	73	36	82	374	403	410	295	180	519	264	502	551	224	29	476
400619	5	7	9	14	15	21	63	43	10	15	6	6	25	5	2	9
107985006	0	0	0	0	2	0	0	1	1	2	2	0	0	1	0	0
107985005	0	2	2	3	0	1	7	1	0	0	0	3	1	0	0	1
105371887	118	117	84	141	80	96	183	86	102	234	146	162	389	136	31	148
201266	489	634	487	750	372	424	761	426	348	875	754	590	1113	408	121	569
6752	38	71	354	499	67	71	2232	1886	36	111	119	165	92	14	22	150
9382	1404	1691	956	1403	1098	1354	1704	1179	475	1258	2509	1586	919	358	293	1310
84923	2133	2328	1383	2011	1969	2364	2679	1794	770	1937	2176	2138	2288	748	539	2361
55028	1719	1796	1114	1744	1400	1767	1751	1255	523	1477	1874	1431	1400	437	423	1355
642843	35	45	15	36	32	28	37	17	14	65	51	31	43	10	12	29
23580	769	1055	599	897	1059	1297	1053	780	889	2115	1512	980	2164	714	539	964
54549	3	8	49	64	63	68	256	159	49	131	88	147	141	48	19	135
101928251	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
107985091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100134391	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
283982	0	0	0	2	0	1	3	1	0	0	0	0	0	0	0	0
400620	0	0	1	4	0	0	0	2	0	0	1	1	0	0	0	0
107985081	1	5	0	1	0	0	3	0	0	0	0	0	0	0	0	0
105371888	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102723567	1	5	1	0	0	0	1	3	0	0	0	3	0	0	0	1
6169	18887	26801	10113	17184	14499	16550	17078	10772	4769	14089	17888	13095	12965	4317	3450	12825
85001	132	123	81	126	65	85	94	60	15	25	66	37	20	13	13	31
94015	838	1031	693	1133	535	699	923	567	289	743	883	425	534	200	176	447
64446	0	3	10	10	1	6	5	3	0	2	2	1	2	0	0	1
105371891	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
124602	0	1	6	5	0	0	18	3	0	0	0	3	1	0	0	1
107985078	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0
388419	0	2	0	5	1	0	2	1	1	1	7	6	0	0	0	6
350383	0	1	2	6	2	0	1	5	1	1	2	1	0	0	1	2
55890	244	312	160	270	290	363	424	308	421	1150	1007	655	835	303	254	558
11314	1	0	5	7	0	1	5	0	0	0	1	1	0	0	0	0
124599	1	0	1	2	1	0	4	4	0	0	0	0	0	0	0	0
107985074	1	1	2	0	0	0	3	1	0	0	1	0	0	0	0	1
10871	12	7	5	6	3	3	13	4	0	0	6	1	2	0	0	0
100130520	2	0	0	0	0	0	0	0	0	2	4	7	0	0	0	2
100131439	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
146723	1	2	1	0	0	0	0	0	0	1	2	0	0	0	0	0
101928343	0	1	1	0	0	2	1	0	0	0	0	0	0	0	0	0
342510	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
105371894	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0
326624	99	118	98	159	115	89	187	126	86	233	76	74	48	21	8	40
146722	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0
105371893	25	43	18	22	22	28	34	17	13	31	24	27	15	10	2	17
100500847	0	1	1	1	0	0	0	0	1	0	1	1	0	0	0	1
9368	5791	7836	4913	7312	7323	7720	6497	4644	1032	2895	1536	1908	1549	588	326	1867
26151	671	889	422	626	636	683	625	390	259	681	1347	395	441	207	140	231
54868	668	1111	661	927	800	930	828	616	248	682	1353	1080	662	237	363	1189
2905	30	43	29	41	74	56	128	59	32	52	95	56	62	17	27	52
2232	542	852	605	764	267	297	724	362	47	120	143	109	58	22	12	59
283985	0	0	5	12	1	1	14	10	0	0	0	0	0	0	0	0
124590	10	14	39	40	5	1	35	17	4	16	9	67	1	2	0	43
92736	3	2	21	25	2	2	22	10	0	0	1	5	0	0	0	2
347741	0	0	1	3	0	0	0	3	0	0	0	1	1	0	0	0
283987	4640	6878	3355	5162	6210	6756	6888	4451	86	220	644	629	182	67	149	598
102723641	0	2	0	4	1	2	1	2	0	0	1	0	0	0	0	0
30850	825	1230	663	1017	1118	1145	1315	973	361	789	1426	669	871	257	530	717
3396	2231	2705	1331	2003	1801	1898	1714	1118	286	825	789	716	521	167	82	533
23510	1134	1663	853	1435	1199	1416	1487	950	517	1337	2378	1287	1321	388	719	1254
100189078	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
100189181	0	0	0	0	0	0	0	0	1	3	1	0	1	0	0	0
100189371	1	0	1	1	0	1	1	0	2	14	14	7	8	2	3	7
10476	3010	4367	2079	3009	2130	2497	2524	1665	834	1933	1671	632	1656	600	349	530
9121	2	0	2	0	1	1	3	1	12	23	12	7	24	4	1	2
79637	292	411	252	390	320	362	308	226	69	149	183	150	109	44	39	123
30833	441	633	261	294	474	525	584	328	110	256	233	162	248	85	48	191
107985034	961	1427	693	1037	996	1219	1217	780	148	369	315	400	371	138	105	525
51155	4874	7195	3170	4677	4300	5714	5951	4020	773	1786	1783	2306	2062	740	553	3176
6613	9973	12952	7672	11258	12108	12910	14025	9907	1613	4538	5189	3101	4829	1596	1323	3251
79902	1210	1527	615	1009	1199	1332	981	772	464	1122	1523	806	1018	354	380	732
23163	1484	1890	974	1364	2051	2100	1795	1324	447	1055	1649	932	1344	483	496	1170
51081	2405	3535	1639	2269	1801	2183	1623	1163	666	1665	1070	1641	1282	436	160	1424
57409	866	1404	679	1064	916	998	986	670	152	489	635	400	287	94	79	370
100287042	203	288	138	202	134	177	120	106	99	247	227	209	106	36	22	120
60386	459	590	260	370	289	347	233	177	231	501	457	496	231	70	73	303
2885	3310	4767	2216	3207	3184	3677	3850	2724	802	2001	3282	1997	1930	683	881	2071
100500841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
9772	1257	1768	803	1237	2267	2609	2536	1627	312	873	1515	788	1097	440	459	923
102466911	0	2	0	0	2	4	0	1	1	2	2	0	1	1	0	3
57513	303	434	269	388	452	547	504	382	41	122	122	116	79	22	27	104
283989	363	649	253	386	354	461	405	298	126	347	302	379	167	50	51	263
107985023	91	127	48	71	85	83	90	68	11	20	22	29	17	5	2	20
3993	1300	2152	946	1176	1571	1647	1404	1040	63	155	274	201	49	29	19	110
80022	619	818	443	716	711	720	1235	757	38	73	174	58	27	10	15	42
9400	761	1109	461	619	829	987	890	608	88	171	299	187	135	46	30	140
643008	26	39	27	35	55	51	53	37	8	29	17	16	9	3	2	5
100130933	0	1	3	2	6	0	2	4	7	19	36	22	21	7	4	9
107985013	49	49	33	30	44	59	56	37	5	14	17	15	14	5	2	7
29115	2139	2803	1450	1926	2346	2469	2590	1604	130	377	447	345	301	113	43	298
3691	137	215	229	292	260	234	541	316	241	661	390	372	4650	1976	162	1226
2584	111	276	93	116	126	158	194	141	125	313	522	358	236	76	76	343
3021	15166	18223	11454	16790	12781	14416	28051	15685	4318	11434	15319	12492	13769	4654	3636	14250
100616282	0	0	0	0	0	0	2	0	0	1	1	2	0	0	0	0
85451	1016	1212	565	883	1098	1178	1339	922	331	935	859	768	857	316	255	797
201294	30	40	21	40	47	41	87	50	14	50	105	81	47	23	18	96
23558	5607	8165	4060	6093	6173	6502	7337	4407	692	1990	3222	1589	2153	898	752	2020
91107	357	456	209	284	355	367	353	281	193	447	399	293	311	151	71	264
201292	1131	1693	698	949	1009	1117	877	697	191	511	814	381	405	134	151	394
64978	1235	2156	786	1119	962	1198	1088	763	301	709	627	788	565	210	109	754
85302	1101	1513	861	1141	1016	1175	1108	712	147	365	445	217	183	64	37	158
51	2441	3090	2003	2955	1817	2232	2662	1696	1132	2646	5569	3586	2429	808	1362	3291
100529145	376	532	273	355	385	492	551	324	55	117	209	159	91	39	41	146
100134934	149	245	111	139	156	215	199	150	38	73	118	122	58	28	30	111
1018	225	282	162	212	226	275	346	172	12	37	83	35	30	10	9	34
2125	1437	2130	1201	1390	1805	2019	1691	1244	18	51	37	38	20	7	4	13
6730	3820	4901	3032	4483	3824	4697	4174	3089	610	1604	2749	1006	1697	574	516	924
8811	18	20	193	246	8	16	104	88	8	25	27	33	23	5	13	19
353174	251	482	192	287	382	400	383	269	20	65	71	70	48	26	19	48
23265	5703	7730	4109	5430	6773	8202	7360	5167	349	984	1018	855	669	224	269	535
102466753	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
101928447	16	12	10	13	9	9	39	26	0	0	2	0	2	1	0	1
2302	4	4	10	22	5	9	47	26	4	2	2	63	1	0	3	20
100507218	73	74	28	77	79	79	139	92	6	18	18	43	11	3	4	31
114804	1396	1752	731	1177	1514	1665	1704	1030	167	456	471	1130	259	91	101	1016
105371896	6	2	3	1	0	3	7	0	0	0	0	2	0	0	0	1
107985019	12	10	3	10	2	3	4	2	1	0	0	0	1	0	0	0
283991	1858	2787	1783	2334	2028	2149	3122	1835	524	1520	1587	861	1643	606	227	1074
84074	378	518	275	396	234	250	297	183	49	149	127	106	79	33	18	96
5635	1045	1431	614	1022	1073	1190	1277	860	287	787	653	536	607	220	86	439
8877	47	77	79	114	90	120	233	137	132	350	378	114	462	159	142	117
63893	2023	2500	1386	1881	2400	2966	3123	2274	235	633	429	526	1092	385	150	697
15	13	11	7	8	2	3	2	8	3	8	37	7	7	3	4	9
79651	381	615	329	455	357	386	412	292	270	667	1046	708	528	225	211	678
114757	16	16	223	259	7	6	648	372	55	138	65	69	91	40	9	61
768206	64	65	157	195	70	62	492	272	124	324	183	228	310	126	25	222
100507246	2279	3356	1324	2462	1281	1705	1721	1176	1786	4469	7301	7875	3809	1484	2171	8089
677850	3	14	4	11	6	8	7	3	6	6	10	17	6	5	1	17
677849	1	0	0	0	1	1	2	0	1	4	0	1	5	3	1	0
677848	0	0	1	2	0	0	4	0	3	5	2	5	2	5	1	5
10610	30	45	58	108	28	42	233	141	37	125	80	107	90	31	10	79
55808	3340	3338	3920	5390	3831	4880	8162	5552	26	48	37	22	53	25	15	37
105274304	252	236	128	206	74	84	114	80	31	86	47	40	64	22	14	37
439921	246	246	279	408	117	128	580	335	556	1582	1544	878	2309	827	491	1144
23210	859	1245	855	1204	1584	1800	1345	1081	177	443	970	702	837	265	399	905
124512	961	1282	428	723	715	884	789	592	232	557	684	639	603	213	165	773
6427	6169	7549	3720	5308	5174	5729	6111	4296	1706	4471	3517	3512	3609	1288	720	3541
693221	12	21	7	12	14	15	14	10	8	17	16	14	10	5	4	21
79157	840	1124	674	982	870	981	1230	900	258	550	552	621	446	176	151	559
101928514	0	0	0	2	2	0	6	0	1	3	2	0	3	3	2	3
107985089	2	0	0	3	0	0	0	0	1	1	0	1	0	0	0	0
283994	0	0	0	0	0	0	0	0	1	0	1	5	0	0	0	1
146664	7	17	27	62	28	28	216	148	167	476	496	349	281	98	52	264
105371899	0	0	0	0	0	0	0	0	0	2	6	1	0	0	0	1
654434	273	467	155	219	171	234	193	124	52	156	348	289	72	35	24	203
6397	1249	1421	1147	1732	3055	3669	2463	1890	517	1384	3632	2704	1587	409	1301	2580
677781	10	10	7	8	3	5	9	6	26	204	294	244	208	76	56	290
102466864	8	9	5	7	3	4	9	6	22	178	244	210	191	70	52	257
105371900	2	11	0	3	0	0	0	0	4	8	5	8	6	1	0	4
105371901	3	2	3	4	2	2	0	2	4	5	20	27	8	2	6	25
105371906	0	2	3	2	0	2	2	0	0	2	0	3	4	2	1	0
105371907	7	4	5	2	0	2	1	2	2	6	6	2	2	1	1	3
10801	5986	7677	3865	5881	4779	5608	7277	4701	2061	5137	4376	2337	4523	1657	1001	2333
100422851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112268199	1	4	1	4	0	2	2	2	10	19	17	8	8	2	4	2
105371903	4	3	6	13	3	6	18	7	2	11	4	0	1	0	0	2
400622	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
100507351	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
107985079	0	2	0	0	3	1	0	0	0	0	0	0	0	0	1	0
100132174	0	2	0	0	1	2	0	1	0	0	0	0	0	0	0	0
105371908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400624	0	0	0	0	0	0	3	0	0	1	1	0	0	0	0	0
107985087	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
105371909	3	4	2	0	4	2	2	3	0	0	3	5	0	0	0	2
57690	1002	1272	669	886	1103	1301	1548	1072	101	264	259	343	259	81	41	323
107985010	8	10	5	12	13	15	9	2	3	13	7	5	7	0	1	3
100131096	130	165	95	148	214	233	169	132	19	37	87	28	31	11	17	23
11322	795	1156	580	802	1464	1532	1176	860	250	558	608	469	443	168	101	371
147138	29	22	23	37	26	37	30	17	13	53	78	39	49	16	6	38
100141515	1	0	1	3	6	0	1	0	1	3	6	7	4	1	0	11
9144	5680	9009	3054	4575	4911	5905	4313	2908	653	1468	2646	1986	978	341	485	1666
7083	1345	1668	566	869	1500	1980	892	672	449	1057	1400	632	1207	446	439	660
107985050	301	332	173	321	90	88	141	62	19	32	45	23	36	10	11	21
125061	1552	2275	1148	1741	2426	2721	1754	1426	293	740	628	604	560	190	142	560
332	2967	3260	1461	2052	2461	2993	2034	1490	2299	5740	6506	2811	5918	1933	1640	2771
283999	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
105371910	0	1	1	5	0	0	4	1	1	0	1	0	0	0	0	0
100996291	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0
105371912	0	0	1	1	0	0	0	0	12	28	36	39	22	7	0	15
9021	1	8	357	404	17	11	474	256	191	419	782	389	291	83	153	349
101928674	0	1	6	19	1	1	16	6	5	11	16	16	12	5	4	18
9489	390	513	343	480	455	514	600	413	213	535	801	581	448	195	167	542
8632	47	75	50	69	41	61	108	61	19	45	88	46	31	12	14	61
107985047	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0
100996295	0	1	0	4	4	2	5	2	0	5	9	8	3	0	0	8
101928710	0	0	0	2	1	0	0	0	1	1	9	3	2	1	0	3
112268196	137	243	89	121	143	160	155	118	47	89	304	125	119	52	92	118
9267	1462	1620	963	1215	1495	1742	1581	972	224	522	1705	568	715	265	596	567
57602	1866	2363	1222	1698	2303	2442	2211	1525	380	1013	2158	1462	667	254	328	1406
7077	1765	2308	2480	3377	2374	2400	5139	2944	614	1870	1710	3155	1868	608	345	3319
100653515	2	9	37	40	3	3	17	11	1	10	9	10	3	0	0	2
3959	788	1171	565	832	756	828	971	692	845	2309	2890	2264	4832	2117	1320	5273
124583	4718	7350	2752	4039	4186	4735	4216	2712	778	2108	2468	2489	2388	880	557	2913
100507410	0	0	1	0	1	2	0	0	0	1	7	2	3	0	0	0
114897	16	23	9	14	14	16	23	9	943	2548	2294	1996	2754	1062	400	2245
64772	1170	1701	1194	1504	1598	1761	2081	1365	191	479	740	459	301	125	109	444
146713	42	46	82	85	25	24	96	56	8	12	34	39	11	5	3	25
100616170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100652929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
339221	0	2	3	3	0	2	8	3	0	0	2	1	0	0	0	0
84733	1249	1435	870	1337	2345	2533	3235	2076	359	968	765	836	1055	354	365	966
57332	1362	1930	2034	2537	1529	1693	2488	1719	176	413	445	290	394	110	103	267
102723961	209	211	202	235	184	230	257	156	11	22	29	20	23	7	7	25
105371919	117	122	51	110	96	107	143	65	2	6	14	1	3	2	0	10
8535	5637	8133	5385	7228	5235	5350	9390	5975	189	499	358	422	364	120	105	437
101928766	61	83	28	41	76	74	72	73	0	0	2	1	0	0	0	0
101928738	60	76	44	58	73	67	92	63	0	0	1	2	1	0	0	0
125058	3616	5518	2334	3616	5355	5676	6476	4231	801	1920	2951	1778	1365	468	695	1507
55036	565	733	486	663	1042	1177	1358	1030	21	53	83	55	27	9	21	45
100616121	1	0	2	0	0	1	2	0	0	0	0	0	0	0	0	0
2548	1666	2798	1139	1694	2455	2663	2523	1696	125	316	398	351	279	105	93	378
9775	1944	2465	1047	1569	2033	2589	2041	1614	829	1962	2071	1680	1867	701	700	1908
79092	429	598	383	564	463	534	528	330	11	30	23	13	5	7	2	16
6448	1067	1353	644	922	1431	1533	1429	926	88	186	232	282	103	42	39	289
284129	411	598	326	454	528	582	739	505	41	93	170	152	46	18	35	125
57674	8058	8842	4667	7292	11793	13851	10405	7991	692	1932	1940	1719	1993	575	640	1624
100294362	71	77	28	54	109	138	111	83	8	34	22	22	23	7	4	19
284131	147	222	120	206	155	171	241	163	64	177	265	141	109	61	69	110
100616359	0	0	0	1	1	0	0	0	0	1	1	0	0	2	0	1
4884	16	35	362	476	87	62	1382	1043	140	396	161	799	254	99	30	866
57521	1018	1293	548	882	1073	1398	1032	867	104	322	477	494	348	126	192	646
105371922	0	1	0	3	1	0	0	4	3	6	5	9	4	0	1	5
107985021	1	4	1	1	2	3	1	3	3	20	12	73	6	9	6	34
101928855	0	1	0	4	0	2	1	3	1	1	6	10	1	1	0	2
107985022	3	8	0	0	1	1	1	1	0	1	0	1	2	1	0	5
400627	25	30	13	25	24	39	32	21	10	10	25	22	12	9	9	26
79643	268	412	141	239	237	281	315	210	127	316	264	121	160	82	19	95
100129503	93	129	58	98	57	65	90	64	16	61	77	54	45	9	15	31
440465	1049	1485	815	986	1346	1539	1605	1096	17	72	70	53	33	11	16	42
10458	2926	4605	1865	2720	1932	2293	2204	1456	262	646	772	456	662	273	165	418
107987250	198	300	105	149	164	176	206	123	32	49	62	34	37	12	12	25
9625	206	226	166	158	253	265	274	156	16	38	81	78	26	14	11	51
724027	0	4	1	0	0	1	0	4	0	0	1	0	0	0	0	0
100422915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
442906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100302229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
388428	0	0	0	1	2	0	0	0	0	0	2	1	0	0	0	0
22994	756	1257	662	746	1014	1159	1178	796	61	139	129	100	75	24	13	51
146705	206	310	127	216	312	296	340	218	64	163	197	172	176	73	51	188
105371925	58	103	44	66	92	81	91	65	25	59	55	52	59	19	13	67
284184	1918	2601	1192	1700	1102	1235	1401	863	152	377	341	429	234	92	57	424
124565	2357	3767	2100	2234	2121	2399	2780	1692	181	370	532	326	344	130	130	324
284185	17	36	29	49	72	60	83	50	0	1	3	0	0	0	3	2
112268186	6	5	13	9	7	12	11	8	4	4	9	3	4	1	3	3
100130370	7	16	4	19	7	7	21	9	0	4	5	1	2	1	0	2
57597	535	607	373	506	749	804	1055	779	50	118	87	95	94	38	26	77
100616294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100422944	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
105371926	7	1	4	3	3	7	7	2	4	8	6	1	4	2	1	3
112268189	21	32	21	18	28	33	60	34	2	4	4	8	7	3	0	3
105371927	0	3	3	0	1	0	4	4	0	0	2	1	1	0	0	0
71	30268	40665	22312	32225	36061	42130	56623	36094	5508	14106	32125	10571	13893	5629	7852	9965
25794	187	231	153	188	176	215	207	157	15	50	165	47	32	22	30	33
80233	450	682	239	379	409	473	405	311	60	136	233	115	64	21	17	60
55666	4392	5793	2885	4421	5040	5912	5069	3980	903	2391	3783	2464	1914	658	946	2077
83882	26	34	9	27	10	24	29	20	3	12	20	15	9	6	2	16
5148	6	11	13	9	13	10	9	3	1	8	8	10	9	1	1	6
339229	561	951	311	466	589	635	446	348	75	174	171	152	66	34	18	111
339230	1833	2601	1329	1794	1735	1978	1624	1182	142	370	458	433	233	91	81	318
339231	471	649	281	437	570	672	605	454	105	256	307	156	240	77	88	124
9146	1540	2036	892	1339	1867	2337	2083	1338	278	681	1049	603	801	335	300	699
102465471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6182	1148	2077	606	913	833	1219	904	590	414	967	793	785	529	185	99	561
1468	1451	1887	665	1091	1641	1995	1201	936	183	425	328	290	301	121	54	218
105371929	35	66	46	52	68	76	81	35	0	0	1	0	0	0	0	3
105376789	3	1	8	8	5	7	4	6	0	1	0	0	0	0	0	0
2642	1	0	5	3	2	1	1	4	0	0	0	1	0	0	0	1
348262	164	506	119	191	138	153	319	184	201	390	423	594	184	103	54	424
116729	2	11	6	11	3	2	8	3	2	9	11	7	2	2	1	2
5034	34955	45826	26395	33447	36818	42814	41609	26983	1436	4149	5428	4133	6800	2538	1860	6277
396	3860	6370	2557	3778	3491	4195	4235	2870	598	1527	1560	1816	1165	455	223	1663
10189	1527	2060	804	1210	1081	1292	1266	839	51	136	151	133	99	25	19	91
51529	759	1216	415	661	641	735	683	443	240	582	540	409	390	194	94	373
5833	1360	1906	869	1263	903	1065	802	557	105	232	302	239	130	54	26	147
256933	7	10	2	6	4	9	4	4	1	2	5	5	2	0	1	3
51547	529	755	447	643	524	643	602	438	67	174	360	206	162	50	59	182
4097	687	845	640	1023	854	993	1177	796	138	378	722	269	390	104	167	206
92659	124	224	118	126	208	237	202	132	42	110	87	121	63	30	17	108
5831	5312	8594	3008	4625	4074	4711	4056	2675	201	487	851	475	237	111	110	320
255275	14	30	19	29	30	27	30	27	1	0	0	1	0	0	1	2
147111	10	16	104	101	31	55	136	111	14	35	66	20	12	6	15	11
105371939	4	3	1	4	9	2	0	2	0	7	1	5	2	1	4	2
79058	597	939	494	741	467	544	680	463	43	89	213	101	23	7	17	66
201254	1106	1442	800	1022	1207	1374	978	696	165	432	344	307	281	88	97	240
201255	853	1175	496	607	814	1024	635	480	44	108	93	102	63	28	28	56
5881	501	965	310	490	667	706	654	441	123	272	316	393	259	104	60	287
51181	2884	5022	2075	2909	2483	2814	2453	1620	339	975	1204	887	512	211	138	701
113523640	21	20	74	77	11	14	25	26	0	1	1	2	1	1	0	3
5986	270	493	211	285	396	402	443	267	65	142	269	132	114	47	33	116
2873	2025	3107	1277	2022	2118	2548	2056	1588	729	1737	2073	1786	1159	420	363	1451
64118	1786	2854	1060	1551	2104	2377	1599	1280	426	1012	904	499	477	190	107	307
2194	20434	28396	10265	15852	33576	37576	16962	14067	441	1046	1255	1213	1044	384	501	1340
106633803	5	4	3	1	11	4	2	1	2	16	16	7	17	5	7	20
284001	3231	3863	1476	2354	2455	2679	3152	1766	74	140	144	133	103	34	20	86
9123	141	170	63	82	372	335	256	204	134	302	642	189	857	337	332	724
102465472	3	1	0	2	1	1	0	1	0	0	1	0	0	0	0	1
1453	4706	6658	3084	4620	6225	7202	6836	4742	283	630	987	481	1220	394	464	873
101929511	29	23	19	23	20	33	29	14	3	8	8	14	1	0	1	3
107985059	0	0	4	0	0	3	3	0	0	0	1	0	0	0	0	0
924	18	28	233	338	52	51	181	166	2	4	14	18	1	1	8	16
6398	606	846	386	637	506	550	501	401	76	173	231	205	61	25	40	123
400629	103	142	174	212	50	59	258	85	3	4	10	14	1	1	4	6
2837	0	1	1	2	0	0	4	4	0	0	0	4	0	0	0	1
79701	741	1057	496	609	655	791	835	479	86	211	230	190	143	49	32	145
284004	298	623	178	266	356	395	440	271	37	83	113	90	48	16	12	79
79415	894	1404	559	840	946	1062	1109	734	247	584	728	603	457	177	127	570
105371941	186	222	87	182	156	152	200	104	13	26	31	24	27	12	14	56
26502	886	1572	816	1181	2228	2242	3075	2250	452	1087	1444	731	1392	514	438	1130
100189255	0	0	0	0	0	0	0	1	2	3	3	1	2	1	0	4
3607	3324	4037	2100	3102	4362	5151	3953	3177	472	1254	1429	931	1035	375	507	786
105371942	57	81	43	55	86	111	76	78	10	28	32	23	21	7	7	28
56270	3332	4278	2188	3537	8418	9180	9712	6876	487	1337	2454	1375	2234	768	781	1968
10966	823	1036	473	667	754	868	1160	702	57	138	194	172	132	56	30	179
100616196	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
